complaint_id,description,latitude,longitude,location_label,category,priority,priority_score,status,department,affected_count,duration_days,synthetic
SYN-CHN-012803,Traffic signal or traffic-control infrastructure issue reported.,13.162722,80.284905,Chennai synthetic background,Traffic Signal,MEDIUM,51,RESOLVED,Traffic Police / Traffic Engineering Department,6,2,True
SYN-CHN-009243,Damaged or deteriorated public infrastructure reported.,12.977025,80.217308,Velachery Main Road,Public Infrastructure,HIGH,72,ASSIGNED,Municipal Engineering Department,17,5,True
SYN-CHN-005687,Damaged or deteriorated public infrastructure reported.,12.97337,80.198512,Inner Ring Road,Public Infrastructure,LOW,30,PENDING,Municipal Engineering Department,8,1,True
SYN-CHN-003966,Pothole reported on the roadway.,13.012683,80.214021,Anna Salai,Pothole,MEDIUM,59,PENDING,Roads & Highways Department,9,5,True
SYN-CHN-004728,Drainage obstruction or drainage-related civic issue reported.,13.002321,80.20322,Anna Salai,Drainage,LOW,37,ASSIGNED,Storm Water Drainage Department,11,1,True
SYN-CHN-009166,Pothole reported on the roadway.,12.982032,80.226786,Velachery Main Road,Pothole,LOW,39,RESOLVED,Roads & Highways Department,16,0,True
SYN-CHN-001239,Pothole reported on the roadway.,12.946058,80.269584,ECR,Pothole,MEDIUM,55,RESOLVED,Roads & Highways Department,9,7,True
SYN-CHN-002952,Damaged or deteriorated public infrastructure reported.,12.997392,80.141507,Mount Poonamallee Road,Public Infrastructure,MEDIUM,55,PENDING,Municipal Engineering Department,8,7,True
SYN-CHN-010392,Traffic signal or traffic-control infrastructure issue reported.,12.923684,80.168793,Tambaram Radial Road,Traffic Signal,MEDIUM,59,RESOLVED,Traffic Police / Traffic Engineering Department,7,12,True
SYN-CHN-011012,Garbage accumulation reported in a public area.,13.120323,80.178915,Ambattur Industrial Corridor,Garbage,LOW,22,IN_PROGRESS,Solid Waste Management Department,6,12,True
SYN-CHN-013444,Damaged or deteriorated public infrastructure reported.,12.929514,80.15647,Chennai synthetic background,Public Infrastructure,LOW,29,RESOLVED,Municipal Engineering Department,4,4,True
SYN-CHN-001498,Garbage accumulation reported in a public area.,12.820254,80.258576,ECR,Garbage,LOW,10,PENDING,Solid Waste Management Department,9,9,True
SYN-CHN-006466,Potential electrical infrastructure hazard reported.,13.076122,80.211375,Jawaharlal Nehru Road,Electrical Hazard,CRITICAL,75,RESOLVED,Electrical / Street Lighting Department,1,0,True
SYN-CHN-007356,Garbage accumulation reported in a public area.,13.099781,80.221565,Perambur High Road,Garbage,LOW,10,PENDING,Solid Waste Management Department,8,7,True
SYN-CHN-007824,Streetlight reported as non-functional near a public road segment.,13.115107,80.235549,Madhavaram High Road,Streetlight,MEDIUM,51,IN_PROGRESS,Electrical / Street Lighting Department,15,10,True
SYN-CHN-007548,Pothole reported on the roadway.,13.110585,80.225327,Perambur High Road,Pothole,HIGH,66,ASSIGNED,Roads & Highways Department,17,6,True
SYN-CHN-007914,Pothole reported on the roadway.,13.140374,80.243371,Madhavaram High Road,Pothole,LOW,17,ASSIGNED,Roads & Highways Department,4,5,True
SYN-CHN-012202,Drainage obstruction or drainage-related civic issue reported.,13.074791,80.25619,Chennai synthetic background,Drainage,MEDIUM,41,IN_PROGRESS,Storm Water Drainage Department,12,11,True
SYN-CHN-005186,Damaged road surface reported along a frequently used road.,13.012698,80.206938,Inner Ring Road,Road Damage,LOW,30,RESOLVED,Roads & Highways Department,11,10,True
SYN-CHN-005648,Pothole reported on the roadway.,13.009254,80.21167,Inner Ring Road,Pothole,MEDIUM,40,ASSIGNED,Roads & Highways Department,12,3,True
SYN-CHN-013394,Damaged road surface reported along a frequently used road.,12.824291,80.268023,Chennai synthetic background,Road Damage,HIGH,66,IN_PROGRESS,Roads & Highways Department,24,4,True
SYN-CHN-005243,Garbage accumulation reported in a public area.,12.999972,80.207462,Inner Ring Road,Garbage,LOW,22,PENDING,Solid Waste Management Department,6,2,True
SYN-CHN-002131,Streetlight reported as non-functional near a public road segment.,12.840078,80.149164,GST Road,Streetlight,MEDIUM,44,ASSIGNED,Electrical / Street Lighting Department,20,5,True
SYN-CHN-002093,Drainage obstruction or drainage-related civic issue reported.,12.961005,80.18658,GST Road,Drainage,LOW,38,RESOLVED,Storm Water Drainage Department,9,7,True
SYN-CHN-005410,Water supply disruption reported by residents.,13.016601,80.205872,Inner Ring Road,Water Supply,HIGH,60,RESOLVED,Water Supply Department,16,2,True
SYN-CHN-010208,Damaged road surface reported along a frequently used road.,12.954,80.199941,Medavakkam Main Road,Road Damage,MEDIUM,48,RESOLVED,Roads & Highways Department,55,4,True
SYN-CHN-000188,Damaged or deteriorated public infrastructure reported.,12.861126,80.229021,OMR,Public Infrastructure,MEDIUM,42,RESOLVED,Municipal Engineering Department,25,1,True
SYN-CHN-011897,Potential electrical infrastructure hazard reported.,12.884942,80.32415,Chennai synthetic background,Electrical Hazard,CRITICAL,95,ASSIGNED,Electrical / Street Lighting Department,4,12,True
SYN-CHN-007939,Potential electrical infrastructure hazard reported.,13.129417,80.238197,Madhavaram High Road,Electrical Hazard,HIGH,69,IN_PROGRESS,Electrical / Street Lighting Department,5,3,True
SYN-CHN-003656,Waterlogging or flooding reported after heavy rainfall.,13.082481,80.196736,Poonamallee High Road,Flooding,HIGH,64,PENDING,Storm Water Drainage Department,14,4,True
SYN-CHN-003427,Damaged road surface reported along a frequently used road.,13.084957,80.234159,Poonamallee High Road,Road Damage,MEDIUM,41,PENDING,Roads & Highways Department,4,14,True
SYN-CHN-010924,Pothole reported on the roadway.,13.114251,80.180139,Ambattur Industrial Corridor,Pothole,LOW,34,RESOLVED,Roads & Highways Department,9,11,True
SYN-CHN-001382,Pothole reported on the roadway.,12.917769,80.263267,ECR,Pothole,MEDIUM,47,PENDING,Roads & Highways Department,8,8,True
SYN-CHN-011124,Streetlight reported as non-functional near a public road segment.,13.096162,80.145543,Ambattur Industrial Corridor,Streetlight,CRITICAL,84,IN_PROGRESS,Electrical / Street Lighting Department,46,7,True
SYN-CHN-008606,Potential electrical infrastructure hazard reported.,13.00483,80.28745,East Coast Corridor,Electrical Hazard,CRITICAL,85,RESOLVED,Electrical / Street Lighting Department,2,5,True
SYN-CHN-007428,Damaged road surface reported along a frequently used road.,13.102674,80.230502,Perambur High Road,Road Damage,MEDIUM,58,RESOLVED,Roads & Highways Department,12,13,True
SYN-CHN-005038,Damaged or deteriorated public infrastructure reported.,13.034022,80.213664,Inner Ring Road,Public Infrastructure,MEDIUM,47,PENDING,Municipal Engineering Department,16,3,True
SYN-CHN-004898,Damaged or deteriorated public infrastructure reported.,12.978387,80.197811,Inner Ring Road,Public Infrastructure,MEDIUM,47,IN_PROGRESS,Municipal Engineering Department,13,11,True
SYN-CHN-003176,Damaged road surface reported along a frequently used road.,13.086538,80.238555,Poonamallee High Road,Road Damage,MEDIUM,47,PENDING,Roads & Highways Department,21,12,True
SYN-CHN-011365,Drainage obstruction or drainage-related civic issue reported.,13.179693,80.206558,Red Hills Road,Drainage,MEDIUM,45,IN_PROGRESS,Storm Water Drainage Department,9,13,True
SYN-CHN-008449,Traffic signal or traffic-control infrastructure issue reported.,13.144226,80.284016,North Chennai Corridor,Traffic Signal,CRITICAL,86,RESOLVED,Traffic Police / Traffic Engineering Department,5,1,True
SYN-CHN-014110,Damaged or deteriorated public infrastructure reported.,12.955111,80.163178,Chennai synthetic background,Public Infrastructure,MEDIUM,42,IN_PROGRESS,Municipal Engineering Department,5,10,True
SYN-CHN-011292,Traffic signal or traffic-control infrastructure issue reported.,13.111002,80.175268,Ambattur Industrial Corridor,Traffic Signal,HIGH,60,PENDING,Traffic Police / Traffic Engineering Department,7,2,True
SYN-CHN-002236,Pothole reported on the roadway.,13.016139,80.189912,GST Road,Pothole,MEDIUM,52,RESOLVED,Roads & Highways Department,6,2,True
SYN-CHN-008069,Potential electrical infrastructure hazard reported.,13.099926,80.27175,North Chennai Corridor,Electrical Hazard,LOW,39,RESOLVED,Electrical / Street Lighting Department,3,1,True
SYN-CHN-009960,Pothole reported on the roadway.,12.953535,80.206088,Medavakkam Main Road,Pothole,MEDIUM,43,PENDING,Roads & Highways Department,3,1,True
SYN-CHN-004237,Pothole reported on the roadway.,13.012277,80.213857,Anna Salai,Pothole,LOW,33,IN_PROGRESS,Roads & Highways Department,15,1,True
SYN-CHN-010565,Drainage obstruction or drainage-related civic issue reported.,12.910903,80.15749,Tambaram Radial Road,Drainage,LOW,33,PENDING,Storm Water Drainage Department,3,8,True
SYN-CHN-013095,Drainage obstruction or drainage-related civic issue reported.,13.18263,80.345869,Chennai synthetic background,Drainage,LOW,22,IN_PROGRESS,Storm Water Drainage Department,22,14,True
SYN-CHN-009765,Damaged road surface reported along a frequently used road.,12.947601,80.202067,Medavakkam Main Road,Road Damage,HIGH,72,IN_PROGRESS,Roads & Highways Department,16,3,True
SYN-CHN-000025,Pothole reported on the roadway.,12.978966,80.246334,OMR,Pothole,LOW,38,PENDING,Roads & Highways Department,13,8,True
SYN-CHN-003364,Waterlogging or flooding reported after heavy rainfall.,13.075198,80.207138,Poonamallee High Road,Flooding,MEDIUM,50,RESOLVED,Storm Water Drainage Department,12,6,True
SYN-CHN-001089,Damaged road surface reported along a frequently used road.,12.82,80.254617,ECR,Road Damage,LOW,35,ASSIGNED,Roads & Highways Department,4,4,True
SYN-CHN-008734,Streetlight reported as non-functional near a public road segment.,12.879946,80.262179,East Coast Corridor,Streetlight,LOW,26,PENDING,Electrical / Street Lighting Department,1,9,True
SYN-CHN-013270,Waterlogging or flooding reported after heavy rainfall.,13.102855,80.192351,Chennai synthetic background,Flooding,MEDIUM,40,ASSIGNED,Storm Water Drainage Department,24,3,True
SYN-CHN-002842,Potential electrical infrastructure hazard reported.,13.003322,80.152697,Mount Poonamallee Road,Electrical Hazard,HIGH,60,PENDING,Electrical / Street Lighting Department,17,4,True
SYN-CHN-007538,Streetlight reported as non-functional near a public road segment.,13.111561,80.237066,Perambur High Road,Streetlight,LOW,34,PENDING,Electrical / Street Lighting Department,7,10,True
SYN-CHN-007471,Damaged road surface reported along a frequently used road.,13.105649,80.228346,Perambur High Road,Road Damage,MEDIUM,47,RESOLVED,Roads & Highways Department,2,2,True
SYN-CHN-013670,Damaged or deteriorated public infrastructure reported.,12.984481,80.281313,Chennai synthetic background,Public Infrastructure,MEDIUM,55,PENDING,Municipal Engineering Department,11,13,True
SYN-CHN-004153,Pothole reported on the roadway.,13.013395,80.211963,Anna Salai,Pothole,MEDIUM,59,IN_PROGRESS,Roads & Highways Department,6,12,True
SYN-CHN-009502,Damaged road surface reported along a frequently used road.,12.957244,80.198979,Velachery Main Road,Road Damage,MEDIUM,49,RESOLVED,Roads & Highways Department,10,3,True
SYN-CHN-000696,Potential electrical infrastructure hazard reported.,12.932106,80.237262,OMR,Electrical Hazard,HIGH,69,RESOLVED,Electrical / Street Lighting Department,11,8,True
SYN-CHN-014051,Damaged or deteriorated public infrastructure reported.,12.903976,80.12134,Chennai synthetic background,Public Infrastructure,LOW,35,PENDING,Municipal Engineering Department,4,12,True
SYN-CHN-006338,Waterlogging or flooding reported after heavy rainfall.,13.025938,80.192514,100 Feet Road,Flooding,HIGH,63,IN_PROGRESS,Storm Water Drainage Department,15,10,True
SYN-CHN-001228,Waterlogging or flooding reported after heavy rainfall.,12.952553,80.264724,ECR,Flooding,CRITICAL,77,RESOLVED,Storm Water Drainage Department,2,14,True
SYN-CHN-002000,Potential electrical infrastructure hazard reported.,12.851967,80.1599,GST Road,Electrical Hazard,CRITICAL,91,RESOLVED,Electrical / Street Lighting Department,6,13,True
SYN-CHN-000277,Pothole reported on the roadway.,12.897279,80.232498,OMR,Pothole,MEDIUM,53,PENDING,Roads & Highways Department,2,0,True
SYN-CHN-005930,Pothole reported on the roadway.,13.044382,80.198879,100 Feet Road,Pothole,MEDIUM,54,PENDING,Roads & Highways Department,33,12,True
SYN-CHN-002954,Pothole reported on the roadway.,12.993173,80.135615,Mount Poonamallee Road,Pothole,LOW,27,PENDING,Roads & Highways Department,6,7,True
SYN-CHN-003638,Drainage obstruction or drainage-related civic issue reported.,13.065332,80.156141,Poonamallee High Road,Drainage,MEDIUM,55,RESOLVED,Storm Water Drainage Department,7,4,True
SYN-CHN-003907,Damaged or deteriorated public infrastructure reported.,13.027043,80.230491,Anna Salai,Public Infrastructure,LOW,29,PENDING,Municipal Engineering Department,2,5,True
SYN-CHN-004779,Waterlogging or flooding reported after heavy rainfall.,13.07921,80.279944,Anna Salai,Flooding,MEDIUM,49,PENDING,Storm Water Drainage Department,15,8,True
SYN-CHN-005846,Damaged road surface reported along a frequently used road.,13.021941,80.192669,100 Feet Road,Road Damage,MEDIUM,56,PENDING,Roads & Highways Department,22,0,True
SYN-CHN-013947,Water supply disruption reported by residents.,13.142153,80.106557,Chennai synthetic background,Water Supply,CRITICAL,81,PENDING,Water Supply Department,9,10,True
SYN-CHN-004118,Damaged or deteriorated public infrastructure reported.,13.080163,80.284449,Anna Salai,Public Infrastructure,LOW,38,PENDING,Municipal Engineering Department,11,6,True
SYN-CHN-001138,Damaged road surface reported along a frequently used road.,12.902838,80.261752,ECR,Road Damage,LOW,29,PENDING,Roads & Highways Department,19,9,True
SYN-CHN-002768,Potential electrical infrastructure hazard reported.,12.990647,80.145414,Mount Poonamallee Road,Electrical Hazard,CRITICAL,78,RESOLVED,Electrical / Street Lighting Department,14,6,True
SYN-CHN-008183,Potential electrical infrastructure hazard reported.,13.143068,80.280045,North Chennai Corridor,Electrical Hazard,CRITICAL,95,RESOLVED,Electrical / Street Lighting Department,4,7,True
SYN-CHN-012346,Water supply disruption reported by residents.,12.822598,80.170557,Chennai synthetic background,Water Supply,MEDIUM,57,RESOLVED,Water Supply Department,17,9,True
SYN-CHN-007662,Damaged or deteriorated public infrastructure reported.,13.111111,80.232745,Madhavaram High Road,Public Infrastructure,LOW,33,PENDING,Municipal Engineering Department,9,9,True
SYN-CHN-009135,Streetlight reported as non-functional near a public road segment.,12.992469,80.231853,Velachery Main Road,Streetlight,CRITICAL,76,IN_PROGRESS,Electrical / Street Lighting Department,3,5,True
SYN-CHN-011317,Damaged or deteriorated public infrastructure reported.,13.133128,80.188229,Red Hills Road,Public Infrastructure,LOW,31,RESOLVED,Municipal Engineering Department,40,13,True
SYN-CHN-002491,Damaged or deteriorated public infrastructure reported.,12.977759,80.125864,Mount Poonamallee Road,Public Infrastructure,LOW,25,RESOLVED,Municipal Engineering Department,11,7,True
SYN-CHN-013801,Drainage obstruction or drainage-related civic issue reported.,12.992132,80.122553,Chennai synthetic background,Drainage,MEDIUM,45,IN_PROGRESS,Storm Water Drainage Department,5,5,True
SYN-CHN-007743,Waterlogging or flooding reported after heavy rainfall.,13.153749,80.249419,Madhavaram High Road,Flooding,CRITICAL,77,ASSIGNED,Storm Water Drainage Department,9,4,True
SYN-CHN-003936,Drainage obstruction or drainage-related civic issue reported.,13.041354,80.243799,Anna Salai,Drainage,MEDIUM,40,RESOLVED,Storm Water Drainage Department,7,12,True
SYN-CHN-002385,Waterlogging or flooding reported after heavy rainfall.,12.908874,80.170437,GST Road,Flooding,HIGH,66,PENDING,Storm Water Drainage Department,15,14,True
SYN-CHN-008017,Waterlogging or flooding reported after heavy rainfall.,13.110998,80.23477,Madhavaram High Road,Flooding,MEDIUM,48,PENDING,Storm Water Drainage Department,6,1,True
SYN-CHN-007085,Streetlight reported as non-functional near a public road segment.,13.108761,80.232272,Perambur High Road,Streetlight,MEDIUM,49,IN_PROGRESS,Electrical / Street Lighting Department,10,6,True
